locality,Year,house price
TAWONGA SOUTH,2018,310000.00 
TAYLORS HILL,2018,723000.00 
TAYLORS LAKES,2018,763500.00 
TECOMA,2018,700000.00 
TEMPLESTOWE,2018,1308000.00 
TEMPLESTOWE LOWER,2018,1150000.00 
TERANG,2018,194000.00 
THE BASIN,2018,682500.00 
THE HONEYSUCKLES,2018,290000.00 
THE PATCH,2018,730000.00 
THOMASTOWN,2018,636000.00 
THOMSON (GREATER GEELONG),2018,411000.00 
THORNBURY,2018,1145000.00 
THORNHILL PARK,2018,530000.00 
TIMBOON,2018,247000.00 
TONGALA,2018,275000.00 
TOONGABBIE,2018,280500.00 
TOORA,2018,241500.00 
TOORADIN,2018,702000.00 
TOORAK,2018,4700000.00 
TOOTGAROOK,2018,600500.00 
TORQUAY,2018,810000.00 
TRAFALGAR,2018,375000.00 
TRARALGON,2018,298000.00 
TRARALGON EAST,2018,425000.00 
TRAVANCORE,2018,1475000.00 
TRENTHAM,2018,603000.00 
TRUGANINA,2018,574500.00 
TULLAMARINE,2018,665500.00 
TYABB,2018,548000.00 
TYLDEN,2018,500000.00 
UPPER FERNTREE GULLY,2018,700000.00 
UPWEY,2018,710000.00 
VENTNOR,2018,490000.00 
VENUS BAY,2018,305000.00 
VERMONT,2018,979000.00 
VERMONT SOUTH,2018,1150000.00 
VIEWBANK,2018,933000.00 
VIOLET TOWN,2018,242500.00 
WAHGUNYAH,2018,240000.00 
WALKERVILLE,2018,266500.00 
WALLAN,2018,490000.00 
WALLAN EAST,2018,489000.00 
WANDANA HEIGHTS,2018,700000.00 
WANDIN NORTH,2018,665000.00 
WANGARATTA,2018,320000.00 
WANTIRNA,2018,915000.00 
WANTIRNA SOUTH,2018,1000000.00 
WARBURTON,2018,495000.00 
WARNEET,2018,534000.00 
WARRACKNABEAL,2018,112500.00 
WARRAGUL,2018,449000.00 
WARRANDYTE,2018,1110000.00 
WARRANWOOD,2018,1010000.00 
WARRNAMBOOL,2018,350000.00 
WATERWAYS,2018,1110000.00 
WATSONIA,2018,795000.00 
WATSONIA NORTH,2018,775000.00 
WATTLE GLEN,2018,810000.00 
WAURN PONDS,2018,621500.00 
WEDDERBURN,2018,130000.00 
WEIR VIEWS,2018,471000.00 
WENDOUREE,2018,326000.00 
WENDOUREE WEST,2018,245000.00 
WERRIBEE,2018,510000.00 
WERRIBEE SOUTH,2018,735000.00 
WESBURN,2018,463500.00 
WEST FOOTSCRAY,2018,875000.00 
WEST MELBOURNE,2018,1370000.00 
WEST WODONGA,2018,321000.00 
WESTALL,2018,802500.00 
WESTGARTH,2018,1707500.00 
WESTMEADOWS,2018,620000.00 
WHEELERS HILL,2018,1118500.00 
WHITE HILLS,2018,313500.00 
WHITTINGTON,2018,395000.00 
WHITTLESEA,2018,577500.00 
WILLAURA,2018,117500.00 
WILLIAMS LANDING,2018,685000.00 
WILLIAMSTOWN,2018,1430000.00 
WILLIAMSTOWN NORTH,2018,860000.00 
WIMBLEDON HEIGHTS,2018,410000.00 
WINCHELSEA,2018,391000.00 
WINDSOR,2018,1422500.00 
WINTER VALLEY,2018,405000.00 
WODONGA,2018,350000.00 
WOLLERT,2018,570000.00 
WONGA PARK,2018,1150000.00 
WONTHAGGI,2018,339000.00 
WOODEND,2018,665000.00 
WOOLAMAI WATERS,2018,469500.00 
WOORI YALLOCK,2018,520000.00 
WY YUNG,2018,315000.00 
WYCHEPROOF,2018,124500.00 
WYE RIVER,2018,870000.00 
WYNDHAM VALE,2018,480000.00 
YACKANDANDAH,2018,472500.00 
YALLAMBIE,2018,810000.00 
YALLOURN NORTH,2018,173500.00 
YARRA GLEN,2018,670000.00 
YARRA JUNCTION,2018,570000.00 
YARRAGON,2018,390000.00 
YARRAM,2018,218000.00 
YARRAVILLE,2018,1045000.00 
YARRAWONGA,2018,345000.00 
YEA,2018,392500.00 
YINNAR,2018,245000.00 
ABBOTSFORD,2019,1030000.00 
ABERFELDIE,2019,1390000.00 
AINTREE,2019,610000.00 
AIREYS INLET,2019,985000.00 
AIRPORT WEST,2019,790000.00 
ALBANVALE,2019,512000.00 
ALBERT PARK,2019,1965000.00 
ALBION,2019,675000.00 
ALEXANDRA,2019,325500.00 
ALFREDTON,2019,480000.00 
ALLANSFORD,2019,300000.00 
ALPHINGTON,2019,1570000.00 
ALTONA,2019,882500.00 
ALTONA EAST,2019,842500.00 
ALTONA MEADOWS,2019,617500.00 
ALTONA NORTH,2019,788500.00 
ANGLESEA,2019,905000.00 
APOLLO BAY,2019,597500.00 
ARARAT,2019,216500.00 
ARDEER,2019,571500.00 
ARMADALE,2019,2462500.00 
ARMSTRONG CREEK,2019,540000.00 
ASCOT (GREATER BENDIGO),2019,415500.00 
ASCOT VALE,2019,1088500.00 
ASHBURTON,2019,1651000.00 
ASHWOOD,2019,1100000.00 
ASPENDALE,2019,994000.00 
ASPENDALE GARDENS,2019,844000.00 
ATTWOOD,2019,767500.00 
AVENEL,2019,370000.00 
AVOCA,2019,219500.00 
AVONDALE HEIGHTS,2019,810000.00 
AVONSLEIGH,2019,532500.00 
BACCHUS MARSH,2019,500000.00 
BADGER CREEK,2019,498000.00 
BAIRNSDALE,2019,274000.00 
BALACLAVA,2019,1310000.00 
BALCOMBE,2019,1109000.00 
BALLAN,2019,450000.00 
BALLARAT CENTRAL,2019,520000.00 
BALLARAT EAST,2019,360000.00 
BALLARAT NORTH,2019,413500.00 
BALNARRING,2019,825000.00 
BALNARRING BEACH,2019,1275000.00 
BALWYN,2019,2392500.00 
BALWYN NORTH,2019,1700000.00 
BANNOCKBURN,2019,529000.00 
BARANDUDA,2019,395000.00 
BARNAWARTHA,2019,316000.00 
BARWON HEADS,2019,1007500.00 
BAXTER,2019,530000.00 
BAYSWATER,2019,715000.00 
BAYSWATER NORTH,2019,695000.00 
BEACONSFIELD,2019,690000.00 
BEACONSFIELD UPPER,2019,787500.00 
BEAUFORT,2019,242500.00 
BEAUMARIS,2019,1582500.00 
BEEAC,2019,195000.00 
BEECHWORTH,2019,472000.00 
BELGRAVE,2019,636000.00 
BELGRAVE HEIGHTS,2019,685000.00 
BELGRAVE SOUTH,2019,665500.00 
BELL PARK,2019,482000.00 
BELL POST HILL,2019,475000.00 
BELLBRIDGE,2019,368500.00 
BELLFIELD (BANYULE),2019,770000.00 
BELMONT,2019,545000.00 
BENALLA,2019,290000.00 
BENDIGO,2019,420000.00 
BENTLEIGH,2019,1382500.00 
BENTLEIGH EAST,2019,1200000.00 
BERWICK,2019,673500.00 
BEULAH,2019,77000.00 
BEVERIDGE,2019,610000.00 
BIRCHIP,2019,107500.00 
BIRREGURRA,2019,463000.00 
BITTERN,2019,577500.00 
BLACK HILL,2019,495000.00 
BLACK ROCK,2019,1777500.00 
BLACKBURN,2019,1300000.00 
BLACKBURN NORTH,2019,1010000.00 
BLACKBURN SOUTH,2019,1038000.00 
BLACKWOOD,2019,372500.00 
BLAIRGOWRIE,2019,925000.00 
BLIND BIGHT,2019,552500.00 
BONBEACH,2019,850000.00 
BONNIE DOON,2019,420000.00 
BONSHAW,2019,389000.00 
BOOLARRA,2019,245000.00 
BOORT,2019,185000.00 
BORONIA,2019,684500.00 
BOTANIC RIDGE,2019,700000.00 
BOX HILL,2019,1528000.00 
BOX HILL NORTH,2019,1200000.00 
BOX HILL SOUTH,2019,1154000.00 
BRAYBROOK,2019,630000.00 
BREAKWATER,2019,405000.00 
BRIAGOLONG,2019,315000.00 
BRIAR HILL,2019,817000.00 
BRIGHT,2019,580000.00 
BRIGHTON,2019,2600000.00 
BRIGHTON EAST,2019,1700000.00 
BROADFORD,2019,417500.00 
BROADMEADOWS,2019,526000.00 
BROOKFIELD,2019,445000.00 
BROOKLYN,2019,672500.00 
BROWN HILL,2019,449000.00 
BRUNSWICK,2019,1030000.00 
BRUNSWICK EAST,2019,995500.00 
BRUNSWICK WEST,2019,1061000.00 
BRUTHEN,2019,229000.00 
BULLEEN,2019,1100000.00 
BUNDALONG,2019,515000.00 
BUNDOORA,2019,727500.00 
BUNINYONG,2019,475000.00 
BUNYIP,2019,501000.00 
BURNLEY,2019,1188500.00 
BURNSIDE,2019,605000.00 
BURNSIDE HEIGHTS,2019,591000.00 
BURWOOD,2019,1165000.00 
BURWOOD EAST,2019,1020000.00 
CAIRNLEA,2019,752500.00 
CALIFORNIA GULLY,2019,289000.00 
CAMBERWELL,2019,2100000.00 
CAMPBELLFIELD,2019,534500.00 
CAMPBELLS CREEK,2019,500000.00 
CAMPERDOWN,2019,280000.00 
CANADIAN,2019,377500.00 
CANN RIVER,2019,125000.00 
CANTERBURY,2019,2832500.00 
CAPE PATERSON,2019,540000.00 
CAPE SCHANCK,2019,940000.00 
CAPEL SOUND,2019,515000.00 
CARISBROOK,2019,300000.00 
CARLTON,2019,1306000.00 
CARLTON NORTH,2019,1555000.00 
CARNEGIE,2019,1310000.00 
CAROLINE SPRINGS,2019,620000.00 
CARRUM,2019,770000.00 
CARRUM DOWNS,2019,537500.00 
CASTERTON,2019,150000.00 
CASTLEMAINE,2019,520000.00 
CAULFIELD,2019,1658000.00 
CAULFIELD EAST,2019,1372500.00 
CAULFIELD NORTH,2019,2100000.00 
CAULFIELD SOUTH,2019,1488000.00 
CHADSTONE,2019,1000000.00 
CHARLEMONT,2019,465000.00 
CHARLTON,2019,147000.00 
CHELSEA,2019,857500.00 
CHELSEA HEIGHTS,2019,750000.00 
CHELTENHAM,2019,1035500.00 
CHELTENHAM EAST,2019,940000.00 
CHELTENHAM NORTH,2019,858000.00 
CHEWTON,2019,439500.00 
CHILTERN,2019,223500.00 
CHIRNSIDE PARK,2019,685000.00 
CHUM CREEK,2019,575000.00 
CHURCHILL,2019,185000.00 
CLARINDA,2019,815000.00 
CLAYTON,2019,1100500.00 
CLAYTON NORTH,2019,1405000.00 
CLAYTON SOUTH,2019,832000.00 
CLIFTON HILL,2019,1352500.00 
CLIFTON SPRINGS,2019,485000.00 
CLUNES,2019,330000.00 
CLYDE,2019,549000.00 
CLYDE NORTH,2019,584500.00 
COBBLEBANK,2019,480500.00 
COBDEN,2019,237000.00 
COBRAM,2019,272500.00 
COBURG,2019,931000.00 
COBURG EAST,2019,823500.00 
COBURG NORTH,2019,812500.00 
COCKATOO,2019,580000.00 
COHUNA,2019,205000.00 
COLAC,2019,315000.00 
COLDSTREAM,2019,635000.00 
COLERAINE,2019,136000.00 
COLLINGWOOD,2019,1050000.00 
CONNEWARRE,2019,1345000.00 
COOLAROO,2019,441000.00 
COONANS HILL,2019,902500.00 
COONGULLA,2019,335000.00 
CORINELLA,2019,357500.00 
CORIO,2019,354000.00 
CORONET BAY,2019,365000.00 
CORRYONG,2019,236000.00 
COWES,2019,560000.00 
COWES WEST,2019,508500.00 
CRAIGIEBURN,2019,530000.00 
CRANBOURNE,2019,500000.00 
CRANBOURNE EAST,2019,565000.00 
CRANBOURNE NORTH,2019,570000.00 
CRANBOURNE WEST,2019,520000.00 
CREMORNE,2019,1267000.00 
CRESWICK,2019,345000.00 
CRIB POINT,2019,527500.00 
CROYDON,2019,732500.00 
CROYDON HILLS,2019,835000.00 
CROYDON NORTH,2019,825000.00 
CROYDON SOUTH,2019,716000.00 
CURLEWIS,2019,560000.00 
DALLAS,2019,451500.00 
DALYSTON,2019,373000.00 
DANDENONG,2019,602000.00 
DANDENONG NORTH,2019,605000.00 
DARLEY,2019,520000.00 
DARTMOOR,2019,157500.00 
DAYLESFORD,2019,590000.00 
DEANSIDE,2019,-
DEEPDENE,2019,2758000.00 
DEER PARK,2019,550000.00 
DELACOMBE,2019,390000.00 
DELAHEY,2019,530000.00 
DENNINGTON,2019,360000.00 
DERRIMUT,2019,649000.00 
DERRINALLUM,2019,221500.00 
DIAMOND CREEK,2019,751500.00 
DIGGERS REST,2019,515000.00 
DIMBOOLA,2019,120000.00 
DINGLEY VILLAGE,2019,810000.00 
DINNER PLAIN,2019,520000.00 
DONALD,2019,135500.00 
DONCASTER,2019,1251500.00 
DONCASTER EAST,2019,1190000.00 
DONVALE,2019,1121000.00 
DOREEN,2019,597500.00 
DOVETON,2019,470000.00 
DROMANA,2019,715500.00 
DROUIN,2019,440000.00 
DRYSDALE,2019,572500.00 
DUNKELD,2019,225000.00 
DUNOLLY,2019,234500.00 
EAGLE POINT,2019,360000.00 
EAGLEHAWK,2019,321500.00 
EAGLEMONT,2019,1799000.00 
EAST BAIRNSDALE,2019,235000.00 
EAST BENDIGO,2019,390000.00 
EAST GEELONG,2019,625000.00 
EAST MELBOURNE,2019,3413500.00 
EAST WARBURTON,2019,446500.00 
EASTWOOD,2019,410000.00 
ECHUCA,2019,370000.00 
EDENHOPE,2019,173000.00 
EDITHVALE,2019,954000.00 
EILDON,2019,251500.00 
ELLIMINYT,2019,445000.00 
ELMORE,2019,235000.00 
ELSTERNWICK,2019,1750000.00 
ELTHAM,2019,925000.00 
ELTHAM NORTH,2019,930000.00 
ELWOOD,2019,1952500.00 
EMERALD,2019,660000.00 
ENDEAVOUR HILLS,2019,620000.00 
EPPING,2019,550000.00 
EPSOM,2019,371500.00 
ESSENDON,2019,1447000.00 
ESSENDON NORTH,2019,1100000.00 
ESSENDON WEST,2019,1160000.00 
EUMEMMERRING,2019,540000.00 
EUREKA,2019,360000.00 
EUROA,2019,309000.00 
EYNESBURY,2019,558500.00 
FAIRFIELD,2019,1290000.00 
FAIRHAVEN,2019,1395000.00 
FAWKNER,2019,665000.00 
FERNTREE GULLY,2019,692000.00 
FERNY CREEK,2019,733000.00 
FINGAL,2019,1240000.00 
FITZROY,2019,1392500.00 
FITZROY NORTH,2019,1377500.00 
FIVEWAYS,2019,485000.00 
FLEMINGTON,2019,1000000.00 
FLINDERS,2019,1670000.00 
FLORA HILL,2019,370000.00 
FLOWERDALE,2019,290000.00 
FOOTSCRAY,2019,810000.00 
FOREST HILL,2019,900000.00 
FOSTER,2019,325000.00 
FRANKSTON,2019,580500.00 
FRANKSTON NORTH,2019,423000.00 
FRANKSTON SOUTH,2019,817500.00 
FRASER RISE,2019,598000.00 
FYANSFORD,2019,617500.00 
GARDEN CITY,2019,1375000.00 
GARDENVALE,2019,1740000.00 
GARFIELD,2019,540000.00 
GEELONG,2019,720000.00 
GEELONG WEST,2019,675000.00 
GEMBROOK,2019,650000.00 
GISBORNE,2019,730000.00 
GLADSTONE PARK,2019,636500.00 
GLEN HUNTLY,2019,1380000.00 
GLEN IRIS,2019,1929500.00 
GLEN WAVERLEY,2019,1270000.00 
GLENGARRY,2019,324000.00 
GLENROWAN,2019,372500.00 
GLENROY,2019,700000.00 
GOLDEN BEACH,2019,220000.00 
GOLDEN POINT (BALLARAT),2019,370000.00 
GOLDEN SQUARE,2019,340000.00 
GORDON,2019,495000.00 
GOUGHS BAY,2019,299500.00 
GOWANBRAE,2019,700500.00 
GRANTVILLE,2019,397500.00 
GREEN LAKE,2019,290000.00 
GREENSBOROUGH,2019,797500.00 
GREENVALE,2019,715000.00 
GROVEDALE,2019,505000.00 
HADFIELD,2019,727500.00 
HALLAM,2019,560000.00 
HALLS GAP,2019,310000.00 
HAMILTON,2019,208500.00 
HAMLYN HEIGHTS,2019,540000.00 
HAMPTON,2019,1896000.00 
HAMPTON EAST,2019,1195000.00 
HAMPTON PARK,2019,502000.00 
HARKNESS,2019,475000.00 
HASTINGS,2019,506000.00 
HASTINGS WEST,2019,430000.00 
HAWTHORN,2019,2195500.00 
HAWTHORN EAST,2019,2050000.00 
HEALESVILLE,2019,579500.00 
HEATHCOTE,2019,332500.00 
HEATHERTON,2019,965000.00 
HEATHMONT,2019,871000.00 
HEIDELBERG,2019,1122500.00 
HEIDELBERG HEIGHTS,2019,777500.00 
HEIDELBERG WEST,2019,665000.00 
HEPBURN,2019,452500.00 
HEPBURN SPRINGS,2019,595000.00 
HERNE HILL,2019,534000.00 
HEYFIELD,2019,195000.00 
HEYWOOD,2019,178000.00 
HIGHETT,2019,1229500.00 
HIGHTON,2019,690000.00 
HILLSIDE (MELTON),2019,642000.00 
HOPETOUN,2019,66000.00 
HOPPERS CROSSING,2019,528500.00 
HORSHAM,2019,269000.00 
HUGHESDALE,2019,1150500.00 
HUNTINGDALE,2019,914000.00 
HUNTLY,2019,367500.00 
HURSTBRIDGE,2019,700000.00 
INDENTED HEAD,2019,606000.00 
INGLEWOOD,2019,185000.00 
INVERLEIGH,2019,503000.00 
INVERLOCH,2019,592500.00 
INVERMAY PARK,2019,475000.00 
IRONBARK,2019,296000.00 
IRYMPLE,2019,380000.00 
IVANHOE,2019,1540000.00 
IVANHOE EAST,2019,1765000.00 
JACANA,2019,512500.00 
JACKASS FLAT,2019,331500.00 
JAMIESON,2019,311500.00 
JAN JUC,2019,870000.00 
JEERALANG NORTH,2019,235000.00 
JEPARIT,2019,81000.00 
JUNCTION VILLAGE,2019,483500.00 
JUNORTOUN,2019,530000.00 
KALIMNA,2019,292500.00 
KALKALLO,2019,532500.00 
KALLISTA,2019,700000.00 
KALORAMA,2019,645000.00 
KANGAROO FLAT,2019,340000.00 
KANGAROO GROUND SOUTH,2019,815500.00 
KANIVA,2019,169500.00 
KEALBA,2019,596000.00 
KEILOR,2019,836500.00 
KEILOR DOWNS,2019,630000.00 
KEILOR EAST,2019,835000.00 
KEILOR LODGE,2019,740000.00 
KEILOR PARK,2019,708000.00 
KENNINGTON,2019,373500.00 
KENSINGTON,2019,980000.00 
KERANG,2019,170000.00 
KEW,2019,2255000.00 
KEW EAST,2019,1837000.00 
KEW NORTH,2019,1833000.00 
KEYSBOROUGH,2019,740000.00 
KIALLA,2019,450000.00 
KILCUNDA,2019,533000.00 
KILLARA (WODONGA),2019,453500.00 
KILMORE,2019,435000.00 
KILSYTH,2019,642500.00 
KILSYTH SOUTH,2019,761500.00 
KINGLAKE,2019,555000.00 
KINGS PARK,2019,510000.00 
KINGSBURY,2019,660000.00 
KINGSVILLE,2019,1010000.00 
KNOXFIELD,2019,760000.00 
KOO WEE RUP,2019,550000.00 
KOONDROOK,2019,212500.00 
KOROIT,2019,345000.00 
KORUMBURRA,2019,319000.00 
KURUNJANG,2019,420500.00 
KYABRAM,2019,263000.00 
KYNETON,2019,595000.00 
LAKE BOGA,2019,239000.00 
LAKE GARDENS,2019,552500.00 
LAKE TYERS BEACH,2019,357500.00 
LAKE WENDOUREE,2019,836500.00 
LAKES ENTRANCE,2019,310000.00 
LALOR,2019,590500.00 
LANCEFIELD,2019,500000.00 
LANG LANG,2019,495000.00 
LANGWARRIN,2019,617500.00 
LARA,2019,495000.00 
LARA LAKE,2019,540000.00 
LAUNCHING PLACE,2019,554000.00 
LAVERTON,2019,529000.00 
LAVERTON SOUTH,2019,622500.00 
LEARMONTH,2019,331000.00 
LENEVA,2019,426000.00 
LEONGATHA,2019,367000.00 
LEOPOLD,2019,510000.00 
LILYDALE,2019,680000.00 
LINTON,2019,256500.00 
LISMORE,2019,144500.00 
LOCH SPORT,2019,244000.00 
LOCKINGTON,2019,222000.00 
LONG GULLY,2019,280000.00 
LONGWARRY,2019,405000.00 
LORNE,2019,1295000.00 
LOVELY BANKS,2019,570000.00 
LOWER PLENTY,2019,905000.00 
LUCAS,2019,431000.00 
LUCKNOW,2019,275000.00 
LYNBROOK,2019,623000.00 
LYNDHURST,2019,665000.00 
LYSTERFIELD,2019,956500.00 
LYSTERFIELD SOUTH,2019,1045000.00 
MACEDON,2019,800000.00 
MACLEOD,2019,914500.00 
MACS COVE,2019,300000.00 
MADDINGLEY,2019,460000.00 
MAFFRA,2019,255000.00 
MAIDEN GULLY,2019,512500.00 
MAIDSTONE,2019,779000.00 
MALDON,2019,510000.00 
MALLACOOTA,2019,406500.00 
MALMSBURY,2019,475000.00 
MALVERN,2019,2550000.00 
MALVERN EAST,2019,1770000.00 
MANANGATANG,2019,97000.00 
MANIFOLD HEIGHTS,2019,715000.00 
MANOR LAKES,2019,535000.00 
MANSFIELD,2019,456000.00 
MARENGO,2019,687500.00 
MARIBYRNONG,2019,987500.00 
MARONG,2019,420000.00 
MARSHALL,2019,486500.00 
MARYBOROUGH,2019,235500.00 
MARYSVILLE,2019,462500.00 
MCCRAE,2019,795000.00 
MCKENZIE HILL,2019,536500.00 
MCKINNON,2019,1525000.00 
MEADOW HEIGHTS,2019,472500.00 
MELTON,2019,385000.00 
MELTON SOUTH,2019,390000.00 
MELTON WEST,2019,424000.00 
MENTONE,2019,1028000.00 
MENZIES CREEK,2019,682500.00 
MERBEIN,2019,210000.00 
MERINDA PARK,2019,477000.00 
MERNDA,2019,552000.00 
MERRIJIG (MANSFIELD),2019,422500.00 
METUNG,2019,425000.00 
MICKLEHAM,2019,525000.00 
MIDDLE PARK,2019,2705000.00 
MILDURA,2019,310000.00 
MILL PARK,2019,654000.00 
MILLGROVE,2019,415000.00 
MINERS REST,2019,428000.00 
MINYIP,2019,114500.00 
MIRBOO NORTH,2019,327500.00 
MITCHAM,2019,942000.00 
MITCHELL PARK,2019,313000.00 
MOE,2019,210000.00 
MONBULK,2019,630000.00 
MONT ALBERT,2019,1680000.00 
MONT ALBERT NORTH,2019,1380000.00 
MONTMORENCY,2019,856000.00 
MONTROSE,2019,707500.00 
MOONEE PONDS,2019,1300000.00 
MOORABBIN,2019,1050000.00 
MOOROOLBARK,2019,670000.00 
MOOROOPNA,2019,249000.00 
MORDIALLOC,2019,1010000.00 
MORNINGTON,2019,800000.00 
MORTLAKE,2019,164000.00 
MORWELL,2019,180000.00 
MOUNT BEAUTY,2019,294000.00 
MOUNT CLEAR,2019,396500.00 
MOUNT DANDENONG,2019,662000.00 
MOUNT DUNEED,2019,563000.00 
MOUNT ELIZA,2019,1157500.00 
MOUNT EVELYN,2019,636000.00 
MOUNT HELEN,2019,418500.00 
MOUNT MACEDON,2019,775000.00 
MOUNT MARTHA,2019,1252500.00 
MOUNT PLEASANT,2019,377500.00 
MOUNT WAVERLEY,2019,1267000.00 
MULGRAVE,2019,840000.00 
MURCHISON,2019,244500.00 
MURRUMBEENA,2019,1241500.00 
MURTOA,2019,119000.00 
MYRTLEFORD,2019,315000.00 
NAGAMBIE,2019,414000.00 
NARRE WARREN,2019,590000.00 
NARRE WARREN NORTH,2019,1075000.00 
NARRE WARREN SOUTH,2019,625000.00 
NATHALIA,2019,229000.00 
NATIMUK,2019,148500.00 
NEERIM SOUTH,2019,394000.00 
NELSON,2019,247500.00 
NERRINA,2019,617500.00 
NEW GISBORNE,2019,695000.00 
NEWBOROUGH,2019,256000.00 
NEWCOMB,2019,435000.00 
NEWINGTON,2019,495000.00 
NEWLANDS ARM,2019,444000.00 
NEWPORT,2019,1055000.00 
NEWSTEAD,2019,436000.00 
NEWTOWN (GREATER GEELONG),2019,825000.00 
NHILL,2019,137000.00 
NICHOLS POINT,2019,430000.00 
NIDDRIE,2019,1070000.00 
NOBLE PARK,2019,629000.00 
NOBLE PARK NORTH,2019,610000.00 
NOOJEE,2019,224000.00 
NORLANE,2019,349000.00 
NORTH BENDIGO,2019,325000.00 
NORTH GEELONG,2019,500000.00 
NORTH MELBOURNE,2019,1297500.00 
NORTH WONTHAGGI,2019,389000.00 
NORTHCOTE,2019,1300000.00 
NOTTING HILL,2019,875500.00 
NUMURKAH,2019,252500.00 
NUNAWADING,2019,950000.00 
NYAH WEST,2019,85000.00 
NYORA,2019,370000.00 
OAK PARK,2019,840000.00 
OAKLEIGH,2019,1101000.00 
OAKLEIGH EAST,2019,942000.00 
OAKLEIGH SOUTH,2019,908000.00 
OCEAN GROVE,2019,695000.00 
OFFICER,2019,550000.00 
OFFICER SOUTH,2019,686000.00 
OLINDA,2019,748000.00 
ORBOST,2019,185500.00 
ORMOND,2019,1467500.00 
OSBORNE,2019,780000.00 
OUYEN,2019,99000.00 
PAKENHAM,2019,485000.00 
PARADISE BEACH,2019,200000.00 
PARK ORCHARDS,2019,1460000.00 
PARKDALE,2019,1155000.00 
PARKVILLE,2019,1480000.00 
PASCOE VALE,2019,858500.00 
PASCOE VALE SOUTH,2019,950000.00 
PATTERSON GARDENS,2019,920000.00 
PATTERSON LAKES,2019,923000.00 
PAYNESVILLE,2019,339000.00 
PEARCEDALE,2019,670000.00 
PENSHURST,2019,165000.00 
PETERBOROUGH,2019,419000.00 
PIONEER BAY,2019,310000.00 
PLENTY,2019,1301000.00 
POINT COOK,2019,640500.00 
POINT LONSDALE,2019,827500.00 
POOWONG,2019,443000.00 
POREPUNKAH,2019,535000.00 
PORT ALBERT,2019,250000.00 
PORT FAIRY,2019,630000.00 
PORT FRANKLIN,2019,302500.00 
PORT MELBOURNE,2019,1375000.00 
PORT WELSHPOOL,2019,315000.00 
PORTARLINGTON,2019,621500.00 
PORTLAND,2019,267500.00 
PORTLAND NORTH,2019,276000.00 
PORTSEA,2019,1950000.00 
PRAHRAN,2019,1510000.00 
PRESTON,2019,936500.00 
PRINCES HILL,2019,2035000.00 
PYRAMID HILL,2019,120000.00 
QUARRY HILL,2019,395000.00 
QUEENSCLIFF,2019,950000.00 
RAINBOW,2019,75000.00 
RAWSON,2019,156000.00 
RAYMOND ISLAND,2019,300000.00 
RED CLIFFS,2019,217500.00 
REDAN,2019,357000.00 
RESEARCH,2019,930000.00 
RESERVOIR,2019,750000.00 
RHYLL,2019,565000.00 
RICHMOND,2019,1255000.00 
RIDDELLS CREEK,2019,695000.00 
RINGWOOD,2019,813500.00 
RINGWOOD EAST,2019,809000.00 
RINGWOOD NORTH,2019,871000.00 
RIPPLESIDE,2019,810000.00 
ROBINVALE,2019,225000.00 
ROCHESTER,2019,255000.00 
ROCKBANK,2019,497000.00 
ROMSEY,2019,580500.00 
ROSANNA,2019,1042500.00 
ROSEBUD,2019,545000.00 
ROSEBUD SOUTH,2019,682500.00 
ROSEDALE,2019,247000.00 
ROWVILLE,2019,820500.00 
ROXBURGH PARK,2019,540000.00 
RUSHWORTH,2019,197500.00 
RUTHERGLEN,2019,280000.00 
RYE,2019,690000.00 
SAFETY BEACH,2019,785000.00 
SAILORS GULLY,2019,280000.00 
SALE,2019,325000.00 
SAN REMO,2019,554500.00 
SANCTUARY LAKES,2019,620000.00 
SANDHURST,2019,815000.00 
SANDRINGHAM,2019,1650000.00 
SANDY POINT,2019,410000.00 
SASSAFRAS,2019,805000.00 
SCORESBY,2019,767000.00 
SEA LAKE,2019,100000.00 
SEABROOK,2019,626500.00 
SEAFORD,2019,655000.00 
SEAHOLME,2019,1020000.00 
SEASPRAY,2019,265000.00 
SEBASTOPOL,2019,315000.00 
SEDDON,2019,960000.00 
SELBY,2019,601500.00 
SEVILLE,2019,620000.00 
SEVILLE EAST,2019,580000.00 
SEYMOUR,2019,300000.00 
SHEPPARTON,2019,282000.00 
SHEPPARTON NORTH,2019,393000.00 
SHOREHAM,2019,1500000.00 
SILVERLEAVES,2019,618500.00 
SKENES CREEK,2019,667500.00 
SKIPTON,2019,200000.00 
SKYE,2019,600000.00 
SMITHS BEACH,2019,624500.00 
SMYTHESDALE,2019,340000.00 
SOLDIERS HILL,2019,480000.00 
SOMERS,2019,950000.00 
SOMERVILLE,2019,600000.00 
SORRENTO,2019,1465000.00 
SOUTH DUDLEY,2019,339000.00 
SOUTH GEELONG,2019,702500.00 
SOUTH KINGSVILLE,2019,859000.00 
SOUTH MELBOURNE,2019,1355000.00 
SOUTH MORANG,2019,625500.00 
SOUTH YARRA,2019,1767500.00 
SPOTSWOOD,2019,960000.00 
SPRING GULLY,2019,386500.00 
SPRINGVALE,2019,743000.00 
SPRINGVALE SOUTH,2019,678000.00 
ST ALBANS,2019,590000.00 
ST ALBANS PARK,2019,422000.00 
ST ANDREWS BEACH,2019,930000.00 
ST ARNAUD,2019,175000.00 
ST HELENA,2019,905000.00 
ST KILDA,2019,1600000.00 
ST KILDA EAST,2019,1560000.00 
ST KILDA WEST,2019,2078500.00 
ST LEONARDS,2019,562500.00 
